subDistrictCode,subDistrictName,districtCode,stateCode
5610,Bardez,585,30
5611,Tiswadi,585,30
5612,Bicholim,585,30
5613,Satari,585,30
5614,Ponda,585,30
5615,Mormugao,586,30
5616,Salcete,586,30
5617,Quepem,586,30
5618,Sanguem,586,30
5619,Canacona,586,30
5620,Amini,587,31
5621,Bitra,587,31
5622,Chetlat,587,31
5623,Kiltan,587,31
5624,Kadmat,587,31
5625,Kavaratti,587,31
5626,Agatti,587,31
5627,Andrott ,587,31
5628,Kalpeni,587,31
5629,Minicoy,587,31
5630,Kasaragod,588,32
5631,Hosdurg,588,32
5632,Taliparamba ,589,32
5633,Kannur,589,32
5634,Thalassery,589,32
5635,Mananthavady,590,32
5636,Sulthanbathery,590,32
5637,Vythiri,590,32
5638,Vadakara,591,32
5639,Quilandy,591,32
5640,Kozhikode,591,32
5641,Ernad,592,32
5642,Nilambur,592,32
5643,Perinthalmanna,592,32
5644,Tirur,592,32
5645,Tirurangadi,592,32
5646,Ponnani,592,32
5647,Ottappalam,593,32
5648,Mannarkad,593,32
5649,Palakkad,593,32
5650,Chittur,593,32
5651,Alathur,593,32
5652,Talappilly,594,32
5653,Chavakkad,594,32
5654,Thrissur,594,32
5655,Kodungallur,594,32
5656,Mukundapuram,594,32
5657,Kunnathunad,595,32
5658,Aluva,595,32
5659,Paravur,595,32
5660,Kochi,595,32
5661,Kanayannur,595,32
5662,Muvattupuzha,595,32
5663,Kothamangalam,595,32
5664,Devikulam,596,32
5665,Udumbanchola,596,32
5666,Thodupuzha,596,32
5667,Peerumade,596,32
5668,Meenachil,597,32
5669,Vaikom,597,32
5670,Kottayam,597,32
5671,Changanassery,597,32
5672,Kanjirappally,597,32
5673,Cherthala,598,32
5674,Ambalappuzha,598,32
5675,Kuttanad,598,32
5676,Karthikappally,598,32
5677,Chengannur,598,32
5678,Mavelikkara,598,32
5679,Thiruvalla,599,32
5680,Mallappally,599,32
5681,Ranni,599,32
5682,Kozhenchery,599,32
5683,Adoor,599,32
5684,Karunagappally ,600,32
5685,Kunnathur,600,32
5686,Pathanapuram,600,32
5687,Kottarakkara,600,32
5688,Kollam,600,32
5689,Chirayinkeezhu,601,32
5690,Nedumangad,601,32
5691,Thiruvananthapuram,601,32
5692,Neyyattinkara,601,32
5693,Gummidipoondi,602,33
5694,Ponneri,602,33
5695,Uthukkottai,602,33
5696,Tiruttani,602,33
5697,Pallipattu,602,33
5698,Thiruvallur,602,33
5699,Poonamallee,602,33
5700,Ambattur,602,33
5701,Mathavaram,602,33
5702,Sriperumbudur,604,33
5703,Tambaram,604,33
5704,Alandur ,604,33
5705,Sholinganallur ,604,33
5706,Chengalpattu,604,33
5707,Kancheepuram,604,33
5708,Uthiramerur,604,33
5709,Tirukalukundram,604,33
5710,Maduranthakam,604,33
5711,Cheyyur,604,33
5712,Gudiyatham,605,33
5713,Katpadi,605,33
5714,Wallajah,605,33
5715,Arakonam,605,33
5716,Arcot,605,33
5717,Vellore,605,33
5718,Vaniyambadi,605,33
5719,Ambur,605,33
5720,Tirupathur,605,33
5721,Arani,606,33
5722,Cheyyar,606,33
5723,Vandavasi,606,33
5724,Polur,606,33
5725,Chengam,606,33
5726,THANDRAMPET,606,33
5727,Tiruvannamalai,606,33
5728,Gingee,607,33
5729,Tindivanam,607,33
5730,Vanur,607,33
5731,Viluppuram,607,33
5732,Tirukkoyilur,607,33
5733,Sankarapuram,607,33
5734,Kallakkurichi,607,33
5735,Ulundurpettai,607,33
5736,Mettur,608,33
5737,Omalur,608,33
5738,Edappadi,608,33
5739,Sankari,608,33
5740,Salem,608,33
5741,Yercaud,608,33
5742,Vazhapadi,608,33
5743,Attur,608,33
5744,Gangavalli,608,33
5745,Tiruchengode,609,33
5746,Rasipuram,609,33
5747,Namakkal,609,33
5748,Paramathi-Velur,609,33
5749,Sathyamangalam,610,33
5750,Bhavani,610,33
5751,Gobichettipalayam,610,33
5752,Perundurai,610,33
5753,Erode,610,33
5754,Panthalur,611,33
5755,Gudalur,611,33
5756,Udhagamandalam,611,33
5757,Kotagiri,611,33
5758,Coonoor,611,33
5759,Kundah,611,33
5760,Palani,612,33
5761,Oddanchatram,612,33
5762,Vedasandur,612,33
5763,Natham,612,33
5764,Dindigul,612,33
5765,Attur,612,33
5766,Kodaikanal,612,33
5767,Nilakkottai,612,33
5768,Aravakurichi,613,33
5769,Karur,613,33
5770,Krishnarayapuram,613,33
5771,Kulithalai,613,33
5772,Kadavur,613,33
5773,Thottiyam,614,33
5774,Musiri,614,33
5775,Thuraiyur,614,33
5776,Manachanallur,614,33
5777,Lalgudi,614,33
5778,Srirangam,614,33
5779,Tiruchirappalli,614,33
5780,Thiruverumbur,614,33
5781,Manapparai,614,33
5782,Veppanthattai,615,33
5783,Perambalur,615,33
5784,Kunnam,615,33
5785,Sendurai,616,33
5786,Udayarpalayam,616,33
5787,Ariyalur,616,33
5788,Panruti,617,33
5789,Cuddalore,617,33
5790,Kurinjipadi ,617,33
5791,Chidambaram,617,33
5792,Kattumannarkoil,617,33
5793,Virudhachalam,617,33
5794,Tittakudi,617,33
5795,Sirkali,618,33
5796,Mayiladuthurai,618,33
5797,Kuthalam,618,33
5798,Tharangambadi,618,33
5799,Nagapattinam,618,33
5800,Kilvelur,618,33
5801,Thirukkuvalai,618,33
5802,Vedaranyam,618,33
5803,Valangaiman,619,33
5804,Kodavasal,619,33
5805,Nannilam,619,33
5806,Thiruvarur,619,33
5807,Needamangalam,619,33
5808,Mannargudi,619,33
5809,Thiruthuraipoondi,619,33
5810,Thiruvidaimarudur,620,33
5811,Kumbakonam,620,33
5812,Papanasam,620,33
5813,Thiruvaiyaru,620,33
5814,Thanjavur,620,33
5815,Orathanadu,620,33
5816,Pattukkottai,620,33
5817,Peravurani,620,33
5818,Iluppur,621,33
5819,Kulathur,621,33
5820,Gandarvakkottai,621,33
5821,Pudukkottai,621,33
5822,Thirumayam,621,33
5823,Ponnamaravathi,621,33
5824,Alangudi,621,33
5825,Karambakudi,621,33
5826,Aranthangi,621,33
5827,Manamelkudi,621,33
5828,Avudayarkoil,621,33
5829,Tirupathur,622,33
5830,Karaikkudi,622,33
5831,Devakottai,622,33
5832,Sivaganga,622,33
5833,Manamadurai,622,33
5834,Ilayangudi,622,33
5835,Melur,623,33
5836,Madurai North,623,33
5837,Vadipatti,623,33
5838,Usilampatti,623,33
5839,Peraiyur,623,33
5840,Thirumangalam,623,33
5841,Madurai South,623,33
5842,Bodinayakanur,624,33
5843,Periyakulam,624,33
5844,Theni ,624,33
5845,Uthamapalayam,624,33
5846,Andipatti,624,33
5847,Rajapalayam,625,33
5848,Srivilliputhur,625,33
5849,Sivakasi,625,33
5850,Virudhunagar,625,33
5851,Kariapatti,625,33
5852,Tiruchuli,625,33
5853,Aruppukkottai,625,33
5854,Sattur,625,33
5855,Tiruvadanai,626,33
5856,Paramakudi,626,33
5857,Mudukulathur,626,33
5858,Kamuthi,626,33
5859,Kadaladi,626,33
5860,Ramanathapuram,626,33
5861,Rameswaram,626,33
5862,Kovilpatti,627,33
5863,Ettayapuram,627,33
5864,Vilathikulam,627,33
5865,Ottapidaram,627,33
5866,Thoothukkudi,627,33
5867,Srivaikuntam,627,33
5868,Tiruchendur,627,33
5869,Sathankulam,627,33
5870,Sivagiri,628,33
5871,Sankarankoil,628,33
5872,Veerakeralamputhur,628,33
5873,Tenkasi,628,33
5874,Shenkottai,628,33
5875,Alangulam,628,33
5876,Tirunelveli,628,33
5877,Palayamkottai,628,33
5878,Ambasamudram,628,33
5879,Nanguneri,628,33
5880,Radhapuram,628,33
5881,Vilavancode,629,33
5882,Kalkulam,629,33
5883,Thovala,629,33
5884,Agastheeswaram,629,33
5885,Palakkodu,630,33
5886,Harur,630,33
5887,Pappireddipatti,630,33
5888,Dharmapuri,630,33
5889,Pennagaram,630,33
5890,Hosur,631,33
5891,Krishnagiri,631,33
5892,Denkanikottai,631,33
5893,Pochampalli,631,33
5894,Uthangarai,631,33
5895,Mettupalayam,632,33
5896,Sulur,632,33
5897,Coimbatore North,632,33
5898,Coimbatore South,632,33
5899,Pollachi,632,33
5900,Valparai,632,33
5901,Kangeyam,633,33
5902,Dharapuram,633,33
5903,Avanashi,633,33
5904,Tiruppur,633,33
5905,Palladam,633,33
5906,Udumalaipettai,633,33
5907,Madathukulam,633,33
5908,Yanam Taluk,634,34
5909,Puducherry Taluk,635,34
5910,Ozhukarai Taluk,635,34
5911,Villianur Taluk,635,34
5912,Bahour Taluk,635,34
5913,Mahe Taluk,636,34
5914,Karaikal Taluk,637,34
5915,Thirunallar Taluk,637,34
5916,Car Nicobar,638,35
5917,Nancowry,638,35
5918,Great Nicobar,638,35
5919,Diglipur,639,35
5920,Mayabunder,639,35
5921,Rangat,639,35
5922,Ferrargunj,640,35
5923,Port Blair,640,35
5924,Little Andaman,640,35
